Time;"device ID";Latitude;Longitude;Altitude;Speed;Degrees;Direction;Status;"Last RX time"
1668627511;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627544;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627574;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627604;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627635;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627665;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627696;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627726;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627759;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627789;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627816;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627843;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627870;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627897;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627925;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627952;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668627980;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628007;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628047;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628075;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628103;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628131;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628158;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628184;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628212;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628240;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628268;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628296;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628322;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628350;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628377;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628405;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628431;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628458;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628487;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628515;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628542;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628570;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628598;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628647;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628675;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628703;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628731;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628758;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628785;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628812;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628839;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628865;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628893;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628921;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668628949;1;51.998558955764;4.3735751509666;2147483.647;2147483.647;10;NE;1;0
1668659780;1;52.388159740625;4.6696883440018;2147483.647;2147483.647;10;NE;1;0
1668659810;1;52.388159740625;4.6696883440018;2147483.647;2147483.647;10;NE;1;0
1668659837;1;52.429906;4.656334;33.6;10.375;10;NE;2;0
1668659919;1;52.425843;4.648383;42.7;10.92;10;NE;2;0
1668659959;1;52.423339;4.648408;43.5;0;10;NE;2;0
1668659979;1;52.423412;4.648355;41.3;0;10;NE;2;0
1668660093;1;52.423463;4.648334;41.3;0;10;NE;2;0
1668660292;1;52.408175;4.65012;46.6;10.54;10;NE;2;0
1668660315;1;52.405859;4.648957;45.7;11.477;10;NE;2;0
1668660354;1;52.402331;4.64606;45.6;11.126;10;NE;2;0
1668660373;1;52.400702;4.64495;45.4;11.44;10;NE;2;0
1668660394;1;52.398665;4.643968;45.4;11.286;10;NE;2;0
1668660416;1;52.39673;4.641923;45.4;10.961;10;NE;2;0
1668660435;1;52.395063;4.641245;46.4;10.658;10;NE;2;0
1668660454;1;52.393375;4.640346;49.4;10.302;10;NE;2;0
1668660493;1;52.390612;4.639846;63.8;6.764;10;NE;2;0
1668660818;1;52.387395;4.638705;60.9;0;10;NE;2;0
1668660837;1;52.387414;4.638719;51.3;0;10;NE;2;0
1668660857;1;52.387432;4.638695;51.7;0;10;NE;2;0
1668660875;1;52.387444;4.638661;52.8;0;10;NE;2;0
1668660894;1;52.387446;4.638644;53.5;0;10;NE;2;0
1668661416;1;52.372773;4.642937;44.1;9.547;10;NE;2;0
1668661436;1;52.371412;4.641332;41.9;6.63;10;NE;2;0
1668661456;1;52.370648;4.641468;45.1;10.426;10;NE;2;0
1668661493;1;52.36896;4.644645;46.5;9.691;10;NE;2;0
1668662428;1;52.309893;4.668136;46.9;0;10;NE;2;0
1668663129;1;52.286571;4.713882;37.7;0;10;NE;2;0
1668663172;1;52.282892;4.717518;39;20.457;10;NE;2;0
1668663193;1;52.279428;4.713402;43;23.652;10;NE;2;0
1668663216;1;52.275425;4.70772;43;23.647;10;NE;2;0
1668663252;1;52.269775;4.699871;43.1;23.663;10;NE;2;0
1668663270;1;52.267016;4.696083;43.6;23.631;10;NE;2;0
1668663287;1;52.264137;4.691986;43.9;23.59;10;NE;2;0
1668663382;1;52.249323;4.670737;45.5;23.029;10;NE;2;0
1668663399;1;52.24675;4.666761;45.5;23.211;10;NE;2;0
1668663417;1;52.243946;4.662634;44.4;23.323;10;NE;2;0
1668663434;1;52.241658;4.658628;44.6;21.147;10;NE;2;0
1668663451;1;52.240834;4.65482;47.2;14.35;10;NE;2;0
1668663475;1;52.240277;4.654018;47.5;7.611;10;NE;2;0
1668663497;1;52.238358;4.655949;47.5;17.602;10;NE;2;0
1668663516;1;52.235952;4.660551;47.2;23.669;10;NE;2;0
1668663534;1;52.233315;4.665479;47.8;23.641;10;NE;2;0
1668663553;1;52.231124;4.668949;49.2;14.491;10;NE;2;0
1668701572;1;52.193375309522;4.7054157716889;2147483.647;2147483.647;10;NE;1;0
1668701601;1;52.23073058;4.67009523;2147483.647;2147483.647;10;NE;1;0
1668701622;1;52.229786;4.671332;38.4;26.547;10;NE;2;0
1668701642;1;52.230789;4.669745;42.3;6.875;10;NE;2;0
1668701661;1;52.23286;4.666531;38.3;24.241;10;NE;2;0
1668701681;1;52.235784;4.661289;34.8;19.393;10;NE;2;0
1668701700;1;52.237453;4.658236;36.8;12.783;10;NE;2;0
1668701721;1;52.239537;4.654335;39.9;14.622;10;NE;2;0
1668701803;1;52.249501;4.635609;42;26.45;10;NE;2;0
1668701823;1;52.25208;4.627957;40.2;25.597;10;NE;2;0
1668701844;1;52.251897;4.625336;34.8;0;10;NE;2;0
1668701864;1;52.251646;4.620878;40.1;30.88;10;NE;2;0
1668701885;1;52.254463;4.613446;40.1;29.516;10;NE;2;0
1668701904;1;52.257616;4.60746;33.4;25.5;10;NE;2;0
1668702555;1;52.279629;4.634405;40.7;13.132;10;NE;2;0
1668702634;1;52.28849;4.647393;33.4;17.638;10;NE;2;0
1668702673;1;52.292523;4.653047;37.2;15.358;10;NE;2;0
1668703541;1;52.324563;4.654129;43.1;0;10;NE;2;0
1668703947;1;52.360582;4.656112;44;1.738;10;NE;2;0
1668703987;1;52.360405;4.652912;45.6;8.613;10;NE;2;0
1668704007;1;52.362341;4.651352;45.6;15.43;10;NE;2;0
1668704047;1;52.367263;4.648737;41;11.861;10;NE;2;0
1668704066;1;52.367705;4.64773;40.1;0;10;NE;2;0
1668704104;1;52.368847;4.644785;41.1;10.155;10;NE;2;0
1668704125;1;52.369856;4.644377;39.7;7.244;10;NE;2;0
1668704144;1;52.370437;4.641946;37.8;9.259;10;NE;2;0
1668704184;1;52.373499;4.643429;40.9;10.987;10;NE;2;0
1668704223;1;52.376419;4.642444;50.7;0;10;NE;2;0
1668704243;1;52.376465;4.642434;52.8;0;10;NE;2;0
1668704263;1;52.376503;4.642356;52.6;3.136;10;NE;2;0
1668704282;1;52.376969;4.640725;50.1;6.833;10;NE;2;0
1668704301;1;52.377461;4.638758;42.9;8.291;10;NE;2;0
1668704339;1;52.378129;4.635886;42.6;8.894;10;NE;2;0
1668704359;1;52.378882;4.634342;60.1;0.738;10;NE;2;0
1668704380;1;52.379597;4.633292;78.9;6.477;10;NE;2;0
1668704399;1;52.379882;4.633016;81.9;0;10;NE;2;0
1668704417;1;52.379922;4.63296;81.2;0.677;10;NE;2;0
1668704436;1;52.38005;4.632803;83.6;0;10;NE;2;0
1668704469;1;52.381531;4.632103;88.9;7.527;10;NE;2;0
1668704508;1;52.384695;4.634026;77;10.555;10;NE;2;0
1668704528;1;52.385762;4.634245;59.6;2.227;10;NE;2;0
1668704548;1;52.385884;4.635775;49.3;2.813;10;NE;2;0
1668705173;1;52.388308;4.640528;43.3;0;10;NE;2;0
1668705214;1;52.38867;4.639279;46.6;5.756;10;NE;2;0
1668705254;1;52.390781;4.640618;45.1;8.411;10;NE;2;0
1668705315;1;52.394847;4.641185;58;10.988;10;NE;2;0
1668705355;1;52.397521;4.642886;48.6;3.241;10;NE;2;0
1668705375;1;52.397577;4.642936;47.8;0;10;NE;2;0
1668705415;1;52.39975;4.644523;45.8;10.688;10;NE;2;0
1668705455;1;52.401268;4.645219;44.9;5.183;10;NE;2;0
1668705494;1;52.403934;4.647874;40.9;7.338;10;NE;2;0
1668705532;1;52.407129;4.649627;43.2;8.713;10;NE;2;0
1668705552;1;52.408736;4.650484;41.5;4.202;10;NE;2;0
1668705572;1;52.408823;4.650534;43.2;0;10;NE;2;0
1668705593;1;52.409007;4.650614;43.5;2.327;10;NE;2;0
1668705613;1;52.410698;4.651189;40.4;11.294;10;NE;2;0
1668705633;1;52.412437;4.650944;38.9;7.998;10;NE;2;0
1668705653;1;52.413154;4.650714;36.1;4.402;10;NE;2;0
1668705694;1;52.416097;4.649574;34.5;0;10;NE;2;0
1668705825;1;52.424946;4.647709;41.7;10.853;10;NE;2;0
1668705844;1;52.426635;4.648764;40.2;11.75;10;NE;2;0
1668705862;1;52.428104;4.650072;41.5;11.62;10;NE;2;0
1668705881;1;52.428508;4.65175;39.6;10.241;10;NE;2;0
1668705920;1;52.429393;4.655674;34.3;9.488;10;NE;2;0
1668705960;1;52.431003;4.658196;31.2;0;10;NE;2;0
1668705997;1;52.432047;4.659798;35.2;2.932;10;NE;2;0
1668706016;1;52.433103;4.658152;37.1;10.836;10;NE;2;0
1668706035;1;52.43413;4.657143;39.5;6.991;10;NE;2;0
1668706055;1;52.434739;4.658206;39.7;0;10;NE;2;0
1668706074;1;52.434993;4.658582;41.5;2.716;10;NE;2;0
1668706153;1;52.43797;4.654125;44.8;5.586;10;NE;2;0
1668706194;1;52.437699;4.650303;44;14.927;10;NE;2;0
1668706214;1;52.440732;4.651683;43.8;19.974;10;NE;2;0
1668706234;1;52.44463;4.653784;44.4;22.658;10;NE;2;0
1668706272;1;52.451054;4.657767;44;17.511;10;NE;2;0
1668706291;1;52.453623;4.658188;43.1;18.631;10;NE;2;0
